Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-30 11:22:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:22:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:22:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:22:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:22:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:22:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:22:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:23:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 11:24:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
