Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-30 13:39:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:39:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:40:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:55:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:55:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:55:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:56:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:56:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:56:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:57:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:58:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 13:59:59,0,0,0,0,0,0,0,0,0,0,0,0,
