Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-30 15:09:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:09:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:13:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:14:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:15:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:18:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:18:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:18:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:19:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:20:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:20:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:30:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:31:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 15:32:48,0,0,0,0,0,0,0,0,0,0,0,0,
