Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-31 18:09:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:09:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 18:10:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
