Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-04-18 15:45:53,0,0,0,0,0,0,0,
2023-04-18 15:45:54,0,0,0,0,0,0,0,
2023-04-18 15:45:55,0,0,0,0,0,0,0,
2023-04-18 15:45:56,0,0,0,0,0,0,0,
2023-04-18 15:45:57,0,0,0,0,0,0,0,
2023-04-18 15:45:58,0,0,0,0,0,0,0,
2023-04-18 15:45:59,0,0,0,0,0,0,0,
2023-04-18 15:46:00,0,0,0,0,0,0,0,
2023-04-18 15:46:01,0,0,0,0,0,0,0,
2023-04-18 15:46:02,0,0,0,0,0,0,0,
2023-04-18 15:46:03,0,0,0,0,0,0,0,
2023-04-18 15:46:04,0,0,0,0,0,0,0,
2023-04-18 15:46:05,0,0,0,0,0,0,0,
2023-04-18 15:46:06,0,0,0,0,0,0,0,
2023-04-18 15:46:07,0,0,0,0,0,0,0,
2023-04-18 15:46:08,0,0,0,0,0,0,0,
2023-04-18 15:46:09,0,0,0,0,0,0,0,
2023-04-18 15:46:10,0,0,0,0,0,0,0,
2023-04-18 15:46:11,0,0,0,0,0,0,0,
2023-04-18 15:46:12,0,0,0,0,0,0,0,
2023-04-18 15:46:13,0,0,0,0,0,0,0,
2023-04-18 15:46:14,0,0,0,0,0,0,0,
2023-04-18 15:46:16,0,0,0,0,0,0,0,
2023-04-18 15:46:18,0,0,0,0,0,0,0,
2023-04-18 15:46:20,0,0,0,0,0,0,0,
2023-04-18 15:46:21,0,0,0,0,0,0,0,
2023-04-18 15:46:23,0,0,0,0,0,0,0,
2023-04-18 15:46:26,0,0,0,0,0,0,0,
2023-04-18 15:46:28,0,0,0,0,0,0,0,
2023-04-18 15:46:29,0,0,0,0,0,0,0,
2023-04-18 15:46:31,0,0,0,0,0,0,0,
2023-04-18 15:46:33,0,0,0,0,0,0,0,
2023-04-18 15:46:34,0,0,0,0,0,0,0,
2023-04-18 15:46:36,0,0,0,0,0,0,0,
2023-04-18 15:46:37,0,0,0,0,0,0,0,
2023-04-18 15:46:39,0,0,0,0,0,0,0,
2023-04-18 15:46:41,0,0,0,0,0,0,0,
2023-04-18 15:46:43,0,0,0,0,0,0,0,
2023-04-18 15:46:44,0,0,0,0,0,0,0,
2023-04-18 15:46:46,0,0,0,0,0,0,0,
2023-04-18 15:46:47,0,0,0,0,0,0,0,
2023-04-18 15:46:49,0,0,0,0,0,0,0,
2023-04-18 15:46:52,0,0,0,0,0,0,0,
2023-04-18 15:46:54,0,0,0,0,0,0,0,
2023-04-18 15:46:56,0,0,0,0,0,0,0,
2023-04-18 15:46:57,0,0,0,0,0,0,0,
2023-04-18 15:46:59,0,0,0,0,0,0,0,
2023-04-18 15:47:01,0,0,0,0,0,0,0,
2023-04-18 15:47:04,0,0,0,0,0,0,0,
2023-04-18 15:47:07,0,0,0,0,0,0,0,
2023-04-18 15:47:09,0,0,0,0,0,0,0,
2023-04-18 15:47:11,0,0,0,0,0,0,0,
2023-04-18 15:47:13,0,0,0,0,0,0,0,
2023-04-18 15:47:15,0,0,0,0,0,0,0,
2023-04-18 15:47:17,0,0,0,0,0,0,0,
2023-04-18 15:47:19,0,0,0,0,0,0,0,
2023-04-18 15:47:23,0,0,0,0,0,0,0,
2023-04-18 15:47:25,0,0,0,0,0,0,0,
2023-04-18 15:47:28,0,0,0,0,0,0,0,
2023-04-18 15:47:32,0,0,0,0,0,0,0,
2023-04-18 15:47:35,0,0,0,0,0,0,0,
2023-04-18 15:47:39,0,0,0,0,0,0,0,
2023-04-18 15:47:42,0,0,0,0,0,0,0,
2023-04-18 15:47:44,0,0,0,0,0,0,0,
2023-04-18 15:47:47,0,0,0,0,0,0,0,
2023-04-18 15:47:50,0,0,0,0,0,0,0,
2023-04-18 15:47:52,0,0,0,0,0,0,0,
2023-04-18 15:47:55,0,0,0,0,0,0,0,
2023-04-18 15:47:57,0,0,0,0,0,0,0,
2023-04-18 15:48:00,0,0,0,0,0,0,0,
2023-04-18 15:48:04,0,0,0,0,0,0,0,
2023-04-18 15:48:07,0,0,0,0,0,0,0,
2023-04-18 15:48:10,0,0,0,0,0,0,0,
2023-04-18 15:48:13,0,0,0,0,0,0,0,
2023-04-18 15:48:15,0,0,0,0,0,0,0,
2023-04-18 15:48:19,0,0,0,0,0,0,0,
2023-04-18 15:48:22,0,0,0,0,0,0,0,
2023-04-18 15:48:24,0,0,0,0,0,0,0,
2023-04-18 15:48:27,0,0,0,0,0,0,0,
2023-04-18 15:48:30,0,0,0,0,0,0,0,
2023-04-18 15:48:33,0,0,0,0,0,0,0,
2023-04-18 15:48:35,0,0,0,0,0,0,0,
2023-04-18 15:48:38,0,0,0,0,0,0,0,
2023-04-18 15:48:40,0,0,0,0,0,0,0,
2023-04-18 15:48:43,0,0,0,0,0,0,0,
2023-04-18 15:48:46,0,0,0,0,0,0,0,
2023-04-18 15:48:49,0,0,0,0,0,0,0,
2023-04-18 15:48:52,0,0,0,0,0,0,0,
2023-04-18 15:48:55,0,0,0,0,0,0,0,
2023-04-18 15:48:58,0,0,0,0,0,0,0,
2023-04-18 15:49:01,0,0,0,0,0,0,0,
2023-04-18 15:49:04,0,0,0,0,0,0,0,
2023-04-18 15:49:07,0,0,0,0,0,0,0,
2023-04-18 15:49:10,0,0,0,0,0,0,0,
2023-04-18 15:49:14,0,0,0,0,0,0,0,
2023-04-18 15:49:19,0,0,0,0,0,0,0,
2023-04-18 15:49:23,0,0,0,0,0,0,0,
