Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-19 10:06:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:06:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:07:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:08:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:09:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:23:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:23:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:23:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 10:23:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
