Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-19 15:29:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:29:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:29:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:29:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:30:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:32:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:32:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:33:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:37:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:44:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:47:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:54:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:55:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:55:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:56:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:56:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:56:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
