Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-05-26 15:07:17,0,0,0,0,0,0,0,
2023-05-26 15:07:20,0,0,0,0,0,0,0,
2023-05-26 15:07:21,0,0,0,0,0,0,0,
2023-05-26 15:07:22,0,0,0,0,0,0,0,
2023-05-26 15:07:28,0,0,0,0,0,0,0,
2023-05-26 15:07:29,0,0,0,0,0,0,0,
2023-05-26 15:07:31,0,0,0,0,0,0,0,
2023-05-26 15:07:34,0,0,0,0,0,0,0,
2023-05-26 15:07:37,0,0,0,0,0,0,0,
2023-05-26 15:07:39,0,0,0,0,0,0,0,
