Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-23 17:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 17:01:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
