Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-15 15:15:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-15 15:15:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
