Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-26 15:07:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 15:07:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
