Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-06-06 16:00:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-06 16:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
