Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-22 09:36:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:38:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:38:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:39:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:40:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:41:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
