Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-29 18:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:00:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-29 18:01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
