Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-06-06 17:00:03,0,0,0,0,0,0,0,
2023-06-06 17:00:04,0,0,0,0,0,0,0,
2023-06-06 17:00:05,0,0,0,0,0,0,0,
2023-06-06 17:00:07,0,0,0,0,0,0,0,
2023-06-06 17:00:16,0,0,0,0,0,0,0,
2023-06-06 17:00:18,0,0,0,0,0,0,0,
2023-06-06 17:00:19,0,0,0,0,0,0,0,
2023-06-06 17:00:22,0,0,0,0,0,0,0,
2023-06-06 17:00:26,0,0,0,0,0,0,0,
2023-06-06 17:00:33,0,0,0,0,0,0,0,
2023-06-06 17:00:38,0,0,0,0,0,0,0,
2023-06-06 17:00:40,0,0,0,0,0,0,0,
2023-06-06 17:00:41,0,0,0,0,0,0,0,
2023-06-06 17:00:42,0,0,0,0,0,0,0,
2023-06-06 17:00:43,0,0,0,0,0,0,0,
2023-06-06 17:00:46,0,0,0,0,0,0,0,
2023-06-06 17:00:50,0,0,0,0,0,0,0,
2023-06-06 17:00:53,0,0,0,0,0,0,0,
2023-06-06 17:00:55,0,0,0,0,0,0,0,
2023-06-06 17:00:56,0,0,0,0,0,0,0,
2023-06-06 17:00:57,0,0,0,0,0,0,0,
2023-06-06 17:01:03,0,0,0,0,0,0,0,
2023-06-06 17:01:07,0,0,0,0,0,0,0,
2023-06-06 17:01:10,0,0,0,0,0,0,0,
2023-06-06 17:01:13,0,0,0,0,0,0,0,
2023-06-06 17:01:15,0,0,0,0,0,0,0,
2023-06-06 17:01:16,0,0,0,0,0,0,0,
2023-06-06 17:01:20,0,0,0,0,0,0,0,
2023-06-06 17:01:21,0,0,0,0,0,0,0,
2023-06-06 17:01:22,0,0,0,0,0,0,0,
2023-06-06 17:01:24,0,0,0,0,0,0,0,
2023-06-06 17:01:26,0,0,0,0,0,0,0,
2023-06-06 17:01:32,0,0,0,0,0,0,0,
2023-06-06 17:01:35,0,0,0,0,0,0,0,
2023-06-06 17:01:43,0,0,0,0,0,0,0,
2023-06-06 17:01:45,0,0,0,0,0,0,0,
2023-06-06 17:01:46,0,0,0,0,0,0,0,
2023-06-06 17:01:47,0,0,0,0,0,0,0,
2023-06-06 17:01:49,0,0,0,0,0,0,0,
2023-06-06 17:01:51,0,0,0,0,0,0,0,
2023-06-06 17:27:53,0,0,0,0,0,0,0,
2023-06-06 17:27:54,0,0,0,0,0,0,0,
2023-06-06 17:27:58,0,0,0,0,0,0,0,
2023-06-06 17:28:01,0,0,0,0,0,0,0,
2023-06-06 17:28:06,0,0,0,0,0,0,0,
2023-06-06 17:28:08,0,0,0,0,0,0,0,
2023-06-06 17:28:11,0,0,0,0,0,0,0,
2023-06-06 17:28:13,0,0,0,0,0,0,0,
2023-06-06 17:28:16,0,0,0,0,0,0,0,
2023-06-06 17:28:18,0,0,0,0,0,0,0,
2023-06-06 17:28:20,0,0,0,0,0,0,0,
2023-06-06 17:28:22,0,0,0,0,0,0,0,
2023-06-06 17:28:25,0,0,0,0,0,0,0,
2023-06-06 17:28:26,0,0,0,0,0,0,0,
2023-06-06 17:29:09,0,0,0,0,0,0,0,
2023-06-06 17:29:15,0,0,0,0,0,0,0,
2023-06-06 17:29:17,0,0,0,0,0,0,0,
2023-06-06 17:29:18,0,0,0,0,0,0,0,
2023-06-06 17:29:19,0,0,0,0,0,0,0,
2023-06-06 17:29:22,0,0,0,0,0,0,0,
2023-06-06 17:29:23,0,0,0,0,0,0,0,
2023-06-06 17:29:25,0,0,0,0,0,0,0,
2023-06-06 17:29:26,0,0,0,0,0,0,0,
2023-06-06 17:29:32,0,0,0,0,0,0,0,
2023-06-06 17:29:33,0,0,0,0,0,0,0,
2023-06-06 17:29:34,0,0,0,0,0,0,0,
2023-06-06 17:29:35,0,0,0,0,0,0,0,
2023-06-06 17:29:41,0,0,0,0,0,0,0,
2023-06-06 17:29:42,0,0,0,0,0,0,0,
2023-06-06 17:29:51,0,0,0,0,0,0,0,
2023-06-06 17:29:53,0,0,0,0,0,0,0,
2023-06-06 17:29:55,0,0,0,0,0,0,0,
2023-06-06 17:29:58,0,0,0,0,0,0,0,
2023-06-06 17:29:59,0,0,0,0,0,0,0,
2023-06-06 17:30:00,0,0,0,0,0,0,0,
2023-06-06 17:30:03,0,0,0,0,0,0,0,
