Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-06-06 11:15:38,0,0,0,0,0,0,0,
2023-06-06 11:15:42,0,0,0,0,0,0,0,
2023-06-06 11:15:48,0,0,0,0,0,0,0,
2023-06-06 11:15:52,0,0,0,0,0,0,0,
2023-06-06 11:15:53,0,0,0,0,0,0,0,
2023-06-06 11:15:56,0,0,0,0,0,0,0,
2023-06-06 11:15:58,0,0,0,0,0,0,0,
2023-06-06 11:15:59,0,0,0,0,0,0,0,
2023-06-06 11:16:03,0,0,0,0,0,0,0,
2023-06-06 11:16:05,0,0,0,0,0,0,0,
2023-06-06 11:16:07,0,0,0,0,0,0,0,
2023-06-06 11:16:08,0,0,0,0,0,0,0,
2023-06-06 11:16:12,0,0,0,0,0,0,0,
2023-06-06 11:16:14,0,0,0,0,0,0,0,
2023-06-06 11:16:15,0,0,0,0,0,0,0,
2023-06-06 11:16:16,0,0,0,0,0,0,0,
2023-06-06 11:16:20,0,0,0,0,0,0,0,
2023-06-06 11:16:25,0,0,0,0,0,0,0,
2023-06-06 11:16:32,0,0,0,0,0,0,0,
2023-06-06 11:16:34,0,0,0,0,0,0,0,
2023-06-06 11:16:35,0,0,0,0,0,0,0,
2023-06-06 11:16:36,0,0,0,0,0,0,0,
2023-06-06 11:16:40,0,0,0,0,0,0,0,
2023-06-06 11:16:44,0,0,0,0,0,0,0,
2023-06-06 11:16:51,0,0,0,0,0,0,0,
2023-06-06 11:16:53,0,0,0,0,0,0,0,
2023-06-06 11:16:56,0,0,0,0,0,0,0,
2023-06-06 11:16:58,0,0,0,0,0,0,0,
2023-06-06 11:17:00,0,0,0,0,0,0,0,
2023-06-06 11:17:02,0,0,0,0,0,0,0,
2023-06-06 11:17:08,0,0,0,0,0,0,0,
2023-06-06 11:17:10,0,0,0,0,0,0,0,
2023-06-06 11:17:21,0,0,0,0,0,0,0,
2023-06-06 11:17:25,0,0,0,0,0,0,0,
2023-06-06 11:17:33,0,0,0,0,0,0,0,
2023-06-06 11:17:34,0,0,0,0,0,0,0,
2023-06-06 11:17:36,0,0,0,0,0,0,0,
2023-06-06 11:17:38,0,0,0,0,0,0,0,
2023-06-06 11:17:48,0,0,0,0,0,0,0,
2023-06-06 11:17:57,0,0,0,0,0,0,0,
2023-06-06 11:18:03,0,0,0,0,0,0,0,
2023-06-06 11:18:05,0,0,0,0,0,0,0,
2023-06-06 11:18:07,0,0,0,0,0,0,0,
2023-06-06 11:18:17,0,0,0,0,0,0,0,
2023-06-06 11:18:23,0,0,0,0,0,0,0,
2023-06-06 11:18:25,0,0,0,0,0,0,0,
2023-06-06 11:18:29,0,0,0,0,0,0,0,
2023-06-06 11:18:31,0,0,0,0,0,0,0,
2023-06-06 11:18:35,0,0,0,0,0,0,0,
2023-06-06 11:18:39,0,0,0,0,0,0,0,
2023-06-06 11:18:44,0,0,0,0,0,0,0,
2023-06-06 11:18:47,0,0,0,0,0,0,0,
2023-06-06 11:18:48,0,0,0,0,0,0,0,
2023-06-06 11:18:49,0,0,0,0,0,0,0,
2023-06-06 11:18:52,0,0,0,0,0,0,0,
2023-06-06 11:18:57,0,0,0,0,0,0,0,
2023-06-06 11:19:00,0,0,0,0,0,0,0,
2023-06-06 11:19:03,0,0,0,0,0,0,0,
2023-06-06 11:19:04,0,0,0,0,0,0,0,
2023-06-06 11:19:05,0,0,0,0,0,0,0,
2023-06-06 11:19:09,0,0,0,0,0,0,0,
2023-06-06 11:19:11,0,0,0,0,0,0,0,
2023-06-06 11:19:14,0,0,0,0,0,0,0,
2023-06-06 11:19:17,0,0,0,0,0,0,0,
2023-06-06 11:19:19,0,0,0,0,0,0,0,
2023-06-06 11:19:23,0,0,0,0,0,0,0,
2023-06-06 11:19:26,0,0,0,0,0,0,0,
2023-06-06 11:19:29,0,0,0,0,0,0,0,
2023-06-06 11:19:30,0,0,0,0,0,0,0,
2023-06-06 11:19:31,0,0,0,0,0,0,0,
2023-06-06 11:19:36,0,0,0,0,0,0,0,
2023-06-06 11:19:39,0,0,0,0,0,0,0,
2023-06-06 11:19:44,0,0,0,0,0,0,0,
2023-06-06 11:19:46,0,0,0,0,0,0,0,
2023-06-06 11:19:52,0,0,0,0,0,0,0,
2023-06-06 11:19:54,0,0,0,0,0,0,0,
2023-06-06 11:19:57,0,0,0,0,0,0,0,
2023-06-06 11:20:01,0,0,0,0,0,0,0,
2023-06-06 11:20:03,0,0,0,0,0,0,0,
2023-06-06 11:20:04,0,0,0,0,0,0,0,
2023-06-06 11:20:05,0,0,0,0,0,0,0,
2023-06-06 11:20:11,0,0,0,0,0,0,0,
2023-06-06 11:20:12,0,0,0,0,0,0,0,
2023-06-06 11:20:14,0,0,0,0,0,0,0,
2023-06-06 11:20:17,0,0,0,0,0,0,0,
2023-06-06 11:20:19,0,0,0,0,0,0,0,
2023-06-06 11:20:21,0,0,0,0,0,0,0,
2023-06-06 11:20:25,0,0,0,0,0,0,0,
2023-06-06 11:20:26,0,0,0,0,0,0,0,
2023-06-06 11:20:29,0,0,0,0,0,0,0,
2023-06-06 11:20:30,0,0,0,0,0,0,0,
2023-06-06 11:20:32,0,0,0,0,0,0,0,
2023-06-06 11:20:33,0,0,0,0,0,0,0,
2023-06-06 11:20:35,0,0,0,0,0,0,0,
2023-06-06 11:20:37,0,0,0,0,0,0,0,
2023-06-06 11:20:39,0,0,0,0,0,0,0,
2023-06-06 11:20:43,0,0,0,0,0,0,0,
2023-06-06 11:20:47,0,0,0,0,0,0,0,
2023-06-06 11:20:49,0,0,0,0,0,0,0,
2023-06-06 11:20:51,0,0,0,0,0,0,0,
2023-06-06 11:20:53,0,0,0,0,0,0,0,
2023-06-06 11:20:58,0,0,0,0,0,0,0,
2023-06-06 11:21:00,0,0,0,0,0,0,0,
2023-06-06 11:21:02,0,0,0,0,0,0,0,
2023-06-06 11:21:05,0,0,0,0,0,0,0,
2023-06-06 11:21:07,0,0,0,0,0,0,0,
2023-06-06 11:21:10,0,0,0,0,0,0,0,
2023-06-06 11:21:12,0,0,0,0,0,0,0,
2023-06-06 11:21:14,0,0,0,0,0,0,0,
2023-06-06 11:21:18,0,0,0,0,0,0,0,
2023-06-06 11:21:20,0,0,0,0,0,0,0,
2023-06-06 11:21:22,0,0,0,0,0,0,0,
2023-06-06 11:21:24,0,0,0,0,0,0,0,
2023-06-06 11:21:26,0,0,0,0,0,0,0,
2023-06-06 11:21:28,0,0,0,0,0,0,0,
2023-06-06 11:21:30,0,0,0,0,0,0,0,
2023-06-06 11:21:31,0,0,0,0,0,0,0,
2023-06-06 11:21:33,0,0,0,0,0,0,0,
2023-06-06 11:21:35,0,0,0,0,0,0,0,
2023-06-06 11:21:39,0,0,0,0,0,0,0,
2023-06-06 11:21:42,0,0,0,0,0,0,0,
2023-06-06 11:21:44,0,0,0,0,0,0,0,
2023-06-06 11:21:49,0,0,0,0,0,0,0,
2023-06-06 11:21:53,0,0,0,0,0,0,0,
2023-06-06 11:21:56,0,0,0,0,0,0,0,
2023-06-06 11:21:57,0,0,0,0,0,0,0,
2023-06-06 11:21:59,0,0,0,0,0,0,0,
2023-06-06 11:22:01,0,0,0,0,0,0,0,
2023-06-06 11:22:02,0,0,0,0,0,0,0,
2023-06-06 11:22:05,0,0,0,0,0,0,0,
2023-06-06 11:22:09,0,0,0,0,0,0,0,
2023-06-06 11:22:20,0,0,0,0,0,0,0,
2023-06-06 11:22:24,0,0,0,0,0,0,0,
2023-06-06 11:22:28,0,0,0,0,0,0,0,
2023-06-06 11:22:32,0,0,0,0,0,0,0,
2023-06-06 11:22:35,0,0,0,0,0,0,0,
2023-06-06 11:22:40,0,0,0,0,0,0,0,
2023-06-06 11:22:44,0,0,0,0,0,0,0,
2023-06-06 11:22:45,0,0,0,0,0,0,0,
2023-06-06 11:22:46,0,0,0,0,0,0,0,
2023-06-06 11:22:49,0,0,0,0,0,0,0,
2023-06-06 11:22:50,0,0,0,0,0,0,0,
2023-06-06 11:22:52,0,0,0,0,0,0,0,
2023-06-06 11:22:54,0,0,0,0,0,0,0,
2023-06-06 11:22:55,0,0,0,0,0,0,0,
2023-06-06 11:22:56,0,0,0,0,0,0,0,
2023-06-06 11:22:58,0,0,0,0,0,0,0,
2023-06-06 11:23:02,0,0,0,0,0,0,0,
2023-06-06 11:23:03,0,0,0,0,0,0,0,
2023-06-06 11:23:05,0,0,0,0,0,0,0,
2023-06-06 11:23:07,0,0,0,0,0,0,0,
2023-06-06 11:23:09,0,0,0,0,0,0,0,
2023-06-06 11:23:13,0,0,0,0,0,0,0,
2023-06-06 11:23:14,0,0,0,0,0,0,0,
2023-06-06 11:23:16,0,0,0,0,0,0,0,
2023-06-06 11:23:18,0,0,0,0,0,0,0,
2023-06-06 11:23:20,0,0,0,0,0,0,0,
2023-06-06 11:23:23,0,0,0,0,0,0,0,
2023-06-06 11:23:24,0,0,0,0,0,0,0,
2023-06-06 11:23:30,0,0,0,0,0,0,0,
2023-06-06 11:23:37,0,0,0,0,0,0,0,
2023-06-06 11:23:41,0,0,0,0,0,0,0,
2023-06-06 11:23:43,0,0,0,0,0,0,0,
2023-06-06 11:23:47,0,0,0,0,0,0,0,
2023-06-06 11:23:52,0,0,0,0,0,0,0,
2023-06-06 11:23:54,0,0,0,0,0,0,0,
2023-06-06 11:24:06,0,0,0,0,0,0,0,
2023-06-06 11:24:10,0,0,0,0,0,0,0,
2023-06-06 11:24:12,0,0,0,0,0,0,0,
2023-06-06 11:24:14,0,0,0,0,0,0,0,
2023-06-06 11:24:16,0,0,0,0,0,0,0,
2023-06-06 11:24:22,0,0,0,0,0,0,0,
2023-06-06 11:24:25,0,0,0,0,0,0,0,
2023-06-06 11:24:28,0,0,0,0,0,0,0,
2023-06-06 11:24:30,0,0,0,0,0,0,0,
2023-06-06 11:24:32,0,0,0,0,0,0,0,
2023-06-06 11:24:34,0,0,0,0,0,0,0,
2023-06-06 11:24:37,0,0,0,0,0,0,0,
2023-06-06 11:24:39,0,0,0,0,0,0,0,
2023-06-06 11:24:44,0,0,0,0,0,0,0,
2023-06-06 11:24:48,0,0,0,0,0,0,0,
2023-06-06 11:24:50,0,0,0,0,0,0,0,
2023-06-06 11:24:55,0,0,0,0,0,0,0,
2023-06-06 11:24:57,0,0,0,0,0,0,0,
2023-06-06 11:24:59,0,0,0,0,0,0,0,
