Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-04-23 14:41:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:41:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-23 14:42:29,0,0,0,0,0,0,0,0,0,0,0,0,
