Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-05-23 15:10:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:10:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 15:11:22,0,0,0,0,0,0,0,0,0,0,0,0,
