Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-19 15:29:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:29:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:29:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:29:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:30:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:32:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:32:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:33:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:37:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:44:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:47:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:54:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:55:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:55:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:56:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:56:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:56:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:57:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:58:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 15:59:56,0,0,0,0,0,0,0,0,0,0,0,0,
