Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-05-22 09:36:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:37:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:38:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:38:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:39:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:40:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 09:41:33,0,0,0,0,0,0,0,0,0,0,0,0,
