Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-26 16:31:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-26 16:31:55,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:31:58,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:01,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:02,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:05,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:06,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:07,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:09,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:15,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:19,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:21,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:23,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:25,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:27,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:29,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:32,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:34,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-26 16:32:35,25,0,15,0,20,0,0,0,0,0,0,0,
