Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-06-07 09:27:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:27:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:27:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:27:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:27:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:27:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:27:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:28:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:29:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:30:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:31:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:32:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:33:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:34:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:35:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:36:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:37:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:38:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:43:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:43:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:43:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 09:44:33,0,0,0,0,0,0,0,0,0,0,0,0,
