Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-12 14:26:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:26:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:27:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:27:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:27:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:27:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:27:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:30:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-12 14:31:07,0,0,0,0,0,0,0,0,0,0,0,0,
