Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-05-17 10:36:28,0,0,0,0,0,0,0,
2023-05-17 10:36:30,0,0,0,0,0,0,0,
2023-05-17 10:36:32,0,0,0,0,0,0,0,
2023-05-17 10:36:35,0,0,0,0,0,0,0,
2023-05-17 10:36:36,0,0,0,0,0,0,0,
2023-05-17 10:36:38,0,0,0,0,0,0,0,
2023-05-17 10:36:40,0,0,0,0,0,0,0,
2023-05-17 10:36:42,0,0,0,0,0,0,0,
2023-05-17 10:36:44,0,0,0,0,0,0,0,
2023-05-17 10:36:47,0,0,0,0,0,0,0,
2023-05-17 10:36:48,0,0,0,0,0,0,0,
2023-05-17 10:36:50,0,0,0,0,0,0,0,
2023-05-17 10:36:52,0,0,0,0,0,0,0,
2023-05-17 10:36:54,0,0,0,0,0,0,0,
2023-05-17 10:36:56,0,0,0,0,0,0,0,
2023-05-17 10:36:57,0,0,0,0,0,0,0,
2023-05-17 10:36:59,0,0,0,0,0,0,0,
2023-05-17 10:37:01,0,0,0,0,0,0,0,
2023-05-17 10:37:02,0,0,0,0,0,0,0,
2023-05-17 10:37:04,0,0,0,0,0,0,0,
2023-05-17 10:37:07,0,0,0,0,0,0,0,
2023-05-17 10:37:09,0,0,0,0,0,0,0,
2023-05-17 10:37:10,0,0,0,0,0,0,0,
2023-05-17 10:37:11,0,0,0,0,0,0,0,
2023-05-17 10:37:13,0,0,0,0,0,0,0,
2023-05-17 10:37:14,0,0,0,0,0,0,0,
2023-05-17 10:37:16,0,0,0,0,0,0,0,
2023-05-17 10:37:17,0,0,0,0,0,0,0,
2023-05-17 10:37:18,0,0,0,0,0,0,0,
2023-05-17 10:37:19,0,0,0,0,0,0,0,
2023-05-17 10:37:20,0,0,0,0,0,0,0,
2023-05-17 10:37:22,0,0,0,0,0,0,0,
2023-05-17 10:37:23,0,0,0,0,0,0,0,
2023-05-17 10:37:24,0,0,0,0,0,0,0,
2023-05-17 10:37:26,0,0,0,0,0,0,0,
2023-05-17 10:37:28,0,0,0,0,0,0,0,
2023-05-17 10:37:29,0,0,0,0,0,0,0,
2023-05-17 10:37:30,0,0,0,0,0,0,0,
2023-05-17 10:37:32,0,0,0,0,0,0,0,
2023-05-17 10:37:34,0,0,0,0,0,0,0,
2023-05-17 10:37:36,0,0,0,0,0,0,0,
2023-05-17 10:37:38,0,0,0,0,0,0,0,
2023-05-17 10:37:39,0,0,0,0,0,0,0,
2023-05-17 10:37:40,0,0,0,0,0,0,0,
2023-05-17 10:37:41,0,0,0,0,0,0,0,
2023-05-17 10:37:43,0,0,0,0,0,0,0,
2023-05-17 10:37:45,0,0,0,0,0,0,0,
2023-05-17 10:37:47,0,0,0,0,0,0,0,
2023-05-17 10:37:48,0,0,0,0,0,0,0,
2023-05-17 10:37:49,0,0,0,0,0,0,0,
2023-05-17 10:37:50,0,0,0,0,0,0,0,
2023-05-17 10:37:51,0,0,0,0,0,0,0,
2023-05-17 10:37:52,0,0,0,0,0,0,0,
2023-05-17 10:37:53,0,0,0,0,0,0,0,
2023-05-17 10:37:55,0,0,0,0,0,0,0,
2023-05-17 10:37:57,0,0,0,0,0,0,0,
2023-05-17 10:37:59,0,0,0,0,0,0,0,
2023-05-17 10:38:00,0,0,0,0,0,0,0,
2023-05-17 10:38:01,0,0,0,0,0,0,0,
2023-05-17 10:38:03,0,0,0,0,0,0,0,
2023-05-17 10:38:05,0,0,0,0,0,0,0,
2023-05-17 10:38:06,0,0,0,0,0,0,0,
2023-05-17 10:38:07,0,0,0,0,0,0,0,
2023-05-17 10:38:08,0,0,0,0,0,0,0,
2023-05-17 10:38:09,0,0,0,0,0,0,0,
2023-05-17 10:38:10,0,0,0,0,0,0,0,
2023-05-17 10:38:12,0,0,0,0,0,0,0,
2023-05-17 10:38:14,0,0,0,0,0,0,0,
2023-05-17 10:38:16,0,0,0,0,0,0,0,
2023-05-17 10:38:18,0,0,0,0,0,0,0,
2023-05-17 10:38:20,0,0,0,0,0,0,0,
2023-05-17 10:38:22,0,0,0,0,0,0,0,
2023-05-17 10:38:23,0,0,0,0,0,0,0,
2023-05-17 10:38:24,0,0,0,0,0,0,0,
2023-05-17 10:38:26,0,0,0,0,0,0,0,
2023-05-17 10:38:27,0,0,0,0,0,0,0,
2023-05-17 10:38:28,0,0,0,0,0,0,0,
2023-05-17 10:38:30,0,0,0,0,0,0,0,
2023-05-17 10:38:31,0,0,0,0,0,0,0,
2023-05-17 10:38:33,0,0,0,0,0,0,0,
2023-05-17 10:38:34,0,0,0,0,0,0,0,
2023-05-17 10:38:36,0,0,0,0,0,0,0,
2023-05-17 10:38:37,0,0,0,0,0,0,0,
2023-05-17 10:38:40,0,0,0,0,0,0,0,
2023-05-17 10:38:42,0,0,0,0,0,0,0,
2023-05-17 10:38:44,0,0,0,0,0,0,0,
2023-05-17 10:38:45,0,0,0,0,0,0,0,
2023-05-17 10:38:46,0,0,0,0,0,0,0,
2023-05-17 10:38:47,0,0,0,0,0,0,0,
2023-05-17 10:38:49,0,0,0,0,0,0,0,
2023-05-17 10:38:50,0,0,0,0,0,0,0,
2023-05-17 10:38:52,0,0,0,0,0,0,0,
2023-05-17 10:38:54,0,0,0,0,0,0,0,
2023-05-17 10:38:56,0,0,0,0,0,0,0,
2023-05-17 10:38:58,0,0,0,0,0,0,0,
2023-05-17 10:38:59,0,0,0,0,0,0,0,
2023-05-17 10:39:01,0,0,0,0,0,0,0,
2023-05-17 10:39:02,0,0,0,0,0,0,0,
2023-05-17 10:39:03,0,0,0,0,0,0,0,
2023-05-17 10:39:04,0,0,0,0,0,0,0,
2023-05-17 10:39:06,0,0,0,0,0,0,0,
2023-05-17 10:39:07,0,0,0,0,0,0,0,
2023-05-17 10:39:08,0,0,0,0,0,0,0,
2023-05-17 10:39:09,0,0,0,0,0,0,0,
2023-05-17 10:39:10,0,0,0,0,0,0,0,
