Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-23 09:47:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:47:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:48:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:49:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:50:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:50:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:50:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:50:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:50:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 09:50:05,0,0,0,0,0,0,0,0,0,0,0,0,
