Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-23 10:24:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:24:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:25:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:25:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:25:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:25:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:26:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-23 10:34:44,0,0,0,0,0,0,0,0,0,0,0,0,
