Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-04-21 09:03:49,0,0,0,0,0,0,0,
2023-04-21 09:04:05,0,0,0,0,0,0,0,
2023-04-21 09:04:24,0,0,0,0,0,0,0,
2023-04-21 09:04:41,0,0,0,0,0,0,0,
2023-04-21 09:05:01,0,0,0,0,0,0,0,
2023-04-21 09:05:22,0,0,0,0,0,0,0,
2023-04-21 09:05:38,0,0,0,0,0,0,0,
2023-04-21 09:05:55,0,0,0,0,0,0,0,
2023-04-21 09:43:58,0,0,0,0,0,0,0,
2023-04-21 09:44:00,0,0,0,0,0,0,0,
2023-04-21 09:44:02,0,0,0,0,0,0,0,
2023-04-21 09:44:04,0,0,0,0,0,0,0,
2023-04-21 09:44:05,0,0,0,0,0,0,0,
2023-04-21 09:44:07,0,0,0,0,0,0,0,
2023-04-21 09:44:10,0,0,0,0,0,0,0,
2023-04-21 09:44:11,0,0,0,0,0,0,0,
2023-04-21 09:44:13,0,0,0,0,0,0,0,
2023-04-21 09:44:15,0,0,0,0,0,0,0,
2023-04-21 09:44:16,0,0,0,0,0,0,0,
2023-04-21 09:44:17,0,0,0,0,0,0,0,
2023-04-21 09:44:18,0,0,0,0,0,0,0,
2023-04-21 09:44:21,0,0,0,0,0,0,0,
2023-04-21 09:44:23,0,0,0,0,0,0,0,
2023-04-21 09:44:24,0,0,0,0,0,0,0,
2023-04-21 09:44:26,0,0,0,0,0,0,0,
2023-04-21 09:44:27,0,0,0,0,0,0,0,
2023-04-21 09:44:29,0,0,0,0,0,0,0,
2023-04-21 09:44:31,0,0,0,0,0,0,0,
2023-04-21 09:44:34,0,0,0,0,0,0,0,
2023-04-21 09:44:38,0,0,0,0,0,0,0,
2023-04-21 09:44:40,0,0,0,0,0,0,0,
2023-04-21 09:44:42,0,0,0,0,0,0,0,
2023-04-21 09:44:44,0,0,0,0,0,0,0,
2023-04-21 09:44:45,0,0,0,0,0,0,0,
2023-04-21 09:44:46,0,0,0,0,0,0,0,
2023-04-21 09:44:47,0,0,0,0,0,0,0,
2023-04-21 09:44:48,0,0,0,0,0,0,0,
2023-04-21 09:44:50,0,0,0,0,0,0,0,
2023-04-21 09:44:51,0,0,0,0,0,0,0,
2023-04-21 09:44:52,0,0,0,0,0,0,0,
2023-04-21 09:44:54,0,0,0,0,0,0,0,
2023-04-21 09:44:56,0,0,0,0,0,0,0,
2023-04-21 09:44:58,0,0,0,0,0,0,0,
2023-04-21 09:45:01,0,0,0,0,0,0,0,
2023-04-21 09:45:03,0,0,0,0,0,0,0,
2023-04-21 09:45:05,0,0,0,0,0,0,0,
2023-04-21 09:45:07,0,0,0,0,0,0,0,
2023-04-21 09:45:08,0,0,0,0,0,0,0,
2023-04-21 09:45:09,0,0,0,0,0,0,0,
2023-04-21 09:45:11,0,0,0,0,0,0,0,
2023-04-21 09:45:13,0,0,0,0,0,0,0,
2023-04-21 09:45:16,0,0,0,0,0,0,0,
2023-04-21 09:45:19,0,0,0,0,0,0,0,
2023-04-21 09:45:21,0,0,0,0,0,0,0,
2023-04-21 09:45:24,0,0,0,0,0,0,0,
2023-04-21 09:45:25,0,0,0,0,0,0,0,
2023-04-21 09:45:27,0,0,0,0,0,0,0,
2023-04-21 09:45:29,0,0,0,0,0,0,0,
2023-04-21 09:45:32,0,0,0,0,0,0,0,
2023-04-21 09:45:33,0,0,0,0,0,0,0,
2023-04-21 09:45:35,0,0,0,0,0,0,0,
2023-04-21 09:45:37,0,0,0,0,0,0,0,
2023-04-21 09:45:39,0,0,0,0,0,0,0,
2023-04-21 09:45:41,0,0,0,0,0,0,0,
2023-04-21 09:45:43,0,0,0,0,0,0,0,
2023-04-21 09:45:45,0,0,0,0,0,0,0,
2023-04-21 09:45:47,0,0,0,0,0,0,0,
2023-04-21 09:45:49,0,0,0,0,0,0,0,
2023-04-21 09:45:50,0,0,0,0,0,0,0,
2023-04-21 09:45:52,0,0,0,0,0,0,0,
2023-04-21 09:45:53,0,0,0,0,0,0,0,
2023-04-21 09:45:56,0,0,0,0,0,0,0,
2023-04-21 09:45:58,0,0,0,0,0,0,0,
2023-04-21 09:46:00,0,0,0,0,0,0,0,
2023-04-21 09:46:02,0,0,0,0,0,0,0,
2023-04-21 09:46:04,0,0,0,0,0,0,0,
2023-04-21 09:46:05,0,0,0,0,0,0,0,
2023-04-21 09:46:07,0,0,0,0,0,0,0,
2023-04-21 09:46:09,0,0,0,0,0,0,0,
2023-04-21 09:46:13,0,0,0,0,0,0,0,
2023-04-21 09:46:16,0,0,0,0,0,0,0,
2023-04-21 09:46:19,0,0,0,0,0,0,0,
2023-04-21 09:46:22,0,0,0,0,0,0,0,
2023-04-21 09:46:24,0,0,0,0,0,0,0,
2023-04-21 09:46:26,0,0,0,0,0,0,0,
2023-04-21 09:46:27,0,0,0,0,0,0,0,
2023-04-21 09:46:29,0,0,0,0,0,0,0,
2023-04-21 09:46:30,0,0,0,0,0,0,0,
2023-04-21 09:46:32,0,0,0,0,0,0,0,
2023-04-21 09:46:33,0,0,0,0,0,0,0,
2023-04-21 09:46:35,0,0,0,0,0,0,0,
2023-04-21 09:46:37,0,0,0,0,0,0,0,
2023-04-21 09:46:38,0,0,0,0,0,0,0,
2023-04-21 09:46:40,0,0,0,0,0,0,0,
2023-04-21 09:46:41,0,0,0,0,0,0,0,
2023-04-21 09:46:42,0,0,0,0,0,0,0,
2023-04-21 09:46:44,0,0,0,0,0,0,0,
2023-04-21 09:46:45,0,0,0,0,0,0,0,
2023-04-21 09:46:46,0,0,0,0,0,0,0,
2023-04-21 09:46:47,0,0,0,0,0,0,0,
2023-04-21 09:46:48,0,0,0,0,0,0,0,
2023-04-21 09:46:49,0,0,0,0,0,0,0,
2023-04-21 09:46:51,0,0,0,0,0,0,0,
2023-04-21 09:46:53,0,0,0,0,0,0,0,
2023-04-21 09:46:55,0,0,0,0,0,0,0,
2023-04-21 09:46:56,0,0,0,0,0,0,0,
2023-04-21 09:46:58,0,0,0,0,0,0,0,
2023-04-21 09:47:00,0,0,0,0,0,0,0,
2023-04-21 09:47:02,0,0,0,0,0,0,0,
2023-04-21 09:47:04,0,0,0,0,0,0,0,
2023-04-21 09:47:05,0,0,0,0,0,0,0,
2023-04-21 09:47:07,0,0,0,0,0,0,0,
2023-04-21 09:47:09,0,0,0,0,0,0,0,
2023-04-21 09:47:10,0,0,0,0,0,0,0,
2023-04-21 09:47:12,0,0,0,0,0,0,0,
2023-04-21 09:47:14,0,0,0,0,0,0,0,
2023-04-21 09:47:16,0,0,0,0,0,0,0,
2023-04-21 09:47:17,0,0,0,0,0,0,0,
2023-04-21 09:47:19,0,0,0,0,0,0,0,
2023-04-21 09:47:20,0,0,0,0,0,0,0,
2023-04-21 09:47:22,0,0,0,0,0,0,0,
2023-04-21 09:47:24,0,0,0,0,0,0,0,
2023-04-21 09:47:25,0,0,0,0,0,0,0,
2023-04-21 09:47:27,0,0,0,0,0,0,0,
2023-04-21 09:47:29,0,0,0,0,0,0,0,
2023-04-21 09:47:32,0,0,0,0,0,0,0,
2023-04-21 09:47:34,0,0,0,0,0,0,0,
2023-04-21 09:47:36,0,0,0,0,0,0,0,
2023-04-21 09:47:38,0,0,0,0,0,0,0,
2023-04-21 09:47:40,0,0,0,0,0,0,0,
2023-04-21 09:47:41,0,0,0,0,0,0,0,
2023-04-21 09:47:43,0,0,0,0,0,0,0,
2023-04-21 09:47:45,0,0,0,0,0,0,0,
2023-04-21 09:47:46,0,0,0,0,0,0,0,
2023-04-21 09:47:48,0,0,0,0,0,0,0,
2023-04-21 09:47:50,0,0,0,0,0,0,0,
2023-04-21 09:47:51,0,0,0,0,0,0,0,
2023-04-21 09:47:54,0,0,0,0,0,0,0,
2023-04-21 09:47:56,0,0,0,0,0,0,0,
2023-04-21 09:47:58,0,0,0,0,0,0,0,
2023-04-21 09:47:59,0,0,0,0,0,0,0,
2023-04-21 09:48:01,0,0,0,0,0,0,0,
2023-04-21 09:48:03,0,0,0,0,0,0,0,
2023-04-21 09:48:05,0,0,0,0,0,0,0,
2023-04-21 09:48:07,0,0,0,0,0,0,0,
2023-04-21 09:48:09,0,0,0,0,0,0,0,
2023-04-21 09:48:11,0,0,0,0,0,0,0,
2023-04-21 09:48:13,0,0,0,0,0,0,0,
2023-04-21 09:48:15,0,0,0,0,0,0,0,
2023-04-21 09:48:17,0,0,0,0,0,0,0,
2023-04-21 09:48:19,0,0,0,0,0,0,0,
2023-04-21 09:48:21,0,0,0,0,0,0,0,
2023-04-21 09:48:22,0,0,0,0,0,0,0,
2023-04-21 09:48:24,0,0,0,0,0,0,0,
2023-04-21 09:48:26,0,0,0,0,0,0,0,
2023-04-21 09:48:28,0,0,0,0,0,0,0,
2023-04-21 09:48:29,0,0,0,0,0,0,0,
2023-04-21 09:48:32,0,0,0,0,0,0,0,
2023-04-21 09:48:33,0,0,0,0,0,0,0,
2023-04-21 09:48:35,0,0,0,0,0,0,0,
2023-04-21 09:48:37,0,0,0,0,0,0,0,
2023-04-21 09:48:39,0,0,0,0,0,0,0,
2023-04-21 09:48:41,0,0,0,0,0,0,0,
2023-04-21 09:48:43,0,0,0,0,0,0,0,
2023-04-21 09:48:44,0,0,0,0,0,0,0,
2023-04-21 09:48:46,0,0,0,0,0,0,0,
2023-04-21 09:48:48,0,0,0,0,0,0,0,
2023-04-21 09:48:50,0,0,0,0,0,0,0,
2023-04-21 09:48:52,0,0,0,0,0,0,0,
2023-04-21 09:48:54,0,0,0,0,0,0,0,
2023-04-21 09:48:56,0,0,0,0,0,0,0,
2023-04-21 09:48:59,0,0,0,0,0,0,0,
2023-04-21 09:49:00,0,0,0,0,0,0,0,
2023-04-21 09:49:02,0,0,0,0,0,0,0,
2023-04-21 09:49:04,0,0,0,0,0,0,0,
2023-04-21 09:49:06,0,0,0,0,0,0,0,
2023-04-21 09:49:07,0,0,0,0,0,0,0,
2023-04-21 09:49:08,0,0,0,0,0,0,0,
2023-04-21 09:49:10,0,0,0,0,0,0,0,
2023-04-21 09:49:12,0,0,0,0,0,0,0,
2023-04-21 09:49:14,0,0,0,0,0,0,0,
2023-04-21 09:49:17,0,0,0,0,0,0,0,
2023-04-21 09:49:19,0,0,0,0,0,0,0,
2023-04-21 09:49:20,0,0,0,0,0,0,0,
2023-04-21 09:49:22,0,0,0,0,0,0,0,
2023-04-21 09:49:23,0,0,0,0,0,0,0,
2023-04-21 09:49:25,0,0,0,0,0,0,0,
2023-04-21 09:49:27,0,0,0,0,0,0,0,
2023-04-21 09:49:29,0,0,0,0,0,0,0,
2023-04-21 09:49:30,0,0,0,0,0,0,0,
2023-04-21 09:49:32,0,0,0,0,0,0,0,
2023-04-21 09:49:33,0,0,0,0,0,0,0,
2023-04-21 09:49:35,0,0,0,0,0,0,0,
2023-04-21 09:49:36,0,0,0,0,0,0,0,
2023-04-21 09:49:37,0,0,0,0,0,0,0,
2023-04-21 09:49:38,0,0,0,0,0,0,0,
2023-04-21 09:49:40,0,0,0,0,0,0,0,
2023-04-21 09:49:41,0,0,0,0,0,0,0,
2023-04-21 09:49:42,0,0,0,0,0,0,0,
2023-04-21 09:49:43,0,0,0,0,0,0,0,
2023-04-21 09:49:44,0,0,0,0,0,0,0,
2023-04-21 09:49:46,0,0,0,0,0,0,0,
2023-04-21 09:49:47,0,0,0,0,0,0,0,
2023-04-21 09:49:49,0,0,0,0,0,0,0,
2023-04-21 09:49:51,0,0,0,0,0,0,0,
2023-04-21 09:49:53,0,0,0,0,0,0,0,
2023-04-21 09:49:55,0,0,0,0,0,0,0,
2023-04-21 09:49:56,0,0,0,0,0,0,0,
2023-04-21 09:49:58,0,0,0,0,0,0,0,
2023-04-21 09:50:00,0,0,0,0,0,0,0,
2023-04-21 09:50:01,0,0,0,0,0,0,0,
2023-04-21 09:50:03,0,0,0,0,0,0,0,
2023-04-21 09:50:05,0,0,0,0,0,0,0,
2023-04-21 09:50:08,0,0,0,0,0,0,0,
2023-04-21 09:50:10,0,0,0,0,0,0,0,
2023-04-21 09:50:12,0,0,0,0,0,0,0,
2023-04-21 09:50:14,0,0,0,0,0,0,0,
2023-04-21 09:50:17,0,0,0,0,0,0,0,
2023-04-21 09:50:19,0,0,0,0,0,0,0,
2023-04-21 09:50:21,0,0,0,0,0,0,0,
2023-04-21 09:50:23,0,0,0,0,0,0,0,
2023-04-21 09:50:25,0,0,0,0,0,0,0,
2023-04-21 09:50:28,0,0,0,0,0,0,0,
2023-04-21 09:50:33,0,0,0,0,0,0,0,
2023-04-21 09:50:39,0,0,0,0,0,0,0,
2023-04-21 09:50:43,0,0,0,0,0,0,0,
2023-04-21 09:50:46,0,0,0,0,0,0,0,
2023-04-21 09:50:48,0,0,0,0,0,0,0,
2023-04-21 09:50:52,0,0,0,0,0,0,0,
2023-04-21 09:50:56,0,0,0,0,0,0,0,
2023-04-21 09:50:59,0,0,0,0,0,0,0,
2023-04-21 09:51:01,0,0,0,0,0,0,0,
2023-04-21 09:51:04,0,0,0,0,0,0,0,
2023-04-21 09:51:07,0,0,0,0,0,0,0,
2023-04-21 09:51:13,0,0,0,0,0,0,0,
2023-04-21 09:51:18,0,0,0,0,0,0,0,
2023-04-21 09:51:24,0,0,0,0,0,0,0,
2023-04-21 09:51:29,0,0,0,0,0,0,0,
2023-04-21 09:51:35,0,0,0,0,0,0,0,
2023-04-21 09:51:39,0,0,0,0,0,0,0,
2023-04-21 09:51:43,0,0,0,0,0,0,0,
2023-04-21 09:51:47,0,0,0,0,0,0,0,
2023-04-21 09:51:52,0,0,0,0,0,0,0,
2023-04-21 09:51:56,0,0,0,0,0,0,0,
2023-04-21 09:52:00,0,0,0,0,0,0,0,
2023-04-21 09:52:04,0,0,0,0,0,0,0,
2023-04-21 09:52:10,0,0,0,0,0,0,0,
2023-04-21 09:52:16,0,0,0,0,0,0,0,
2023-04-21 09:52:21,0,0,0,0,0,0,0,
2023-04-21 09:52:26,0,0,0,0,0,0,0,
2023-04-21 09:52:33,0,0,0,0,0,0,0,
2023-04-21 09:52:39,0,0,0,0,0,0,0,
2023-04-21 09:52:45,0,0,0,0,0,0,0,
2023-04-21 09:52:50,0,0,0,0,0,0,0,
2023-04-21 09:52:55,0,0,0,0,0,0,0,
2023-04-21 09:52:59,0,0,0,0,0,0,0,
2023-04-21 09:53:04,0,0,0,0,0,0,0,
2023-04-21 09:53:08,0,0,0,0,0,0,0,
2023-04-21 09:53:13,0,0,0,0,0,0,0,
2023-04-21 09:53:18,0,0,0,0,0,0,0,
2023-04-21 09:53:23,0,0,0,0,0,0,0,
2023-04-21 09:53:27,0,0,0,0,0,0,0,
2023-04-21 09:53:33,0,0,0,0,0,0,0,
2023-04-21 09:53:36,0,0,0,0,0,0,0,
2023-04-21 09:53:39,0,0,0,0,0,0,0,
2023-04-21 09:53:42,0,0,0,0,0,0,0,
2023-04-21 09:53:43,0,0,0,0,0,0,0,
2023-04-21 09:53:45,0,0,0,0,0,0,0,
2023-04-21 09:53:48,0,0,0,0,0,0,0,
2023-04-21 09:53:50,0,0,0,0,0,0,0,
2023-04-21 09:53:53,0,0,0,0,0,0,0,
2023-04-21 09:53:55,0,0,0,0,0,0,0,
2023-04-21 09:53:57,0,0,0,0,0,0,0,
2023-04-21 09:53:59,0,0,0,0,0,0,0,
2023-04-21 09:54:01,0,0,0,0,0,0,0,
2023-04-21 09:54:03,0,0,0,0,0,0,0,
2023-04-21 09:54:06,0,0,0,0,0,0,0,
2023-04-21 09:54:08,0,0,0,0,0,0,0,
2023-04-21 09:54:10,0,0,0,0,0,0,0,
2023-04-21 09:54:12,0,0,0,0,0,0,0,
2023-04-21 09:54:17,0,0,0,0,0,0,0,
2023-04-21 09:54:29,0,0,0,0,0,0,0,
2023-04-21 09:54:44,0,0,0,0,0,0,0,
2023-04-21 09:55:01,0,0,0,0,0,0,0,
2023-04-21 09:55:19,0,0,0,0,0,0,0,
2023-04-21 09:55:31,0,0,0,0,0,0,0,
2023-04-21 09:55:33,0,0,0,0,0,0,0,
2023-04-21 09:55:35,0,0,0,0,0,0,0,
2023-04-21 09:55:37,0,0,0,0,0,0,0,
2023-04-21 09:55:39,0,0,0,0,0,0,0,
2023-04-21 09:55:41,0,0,0,0,0,0,0,
2023-04-21 09:55:44,0,0,0,0,0,0,0,
2023-04-21 09:55:46,0,0,0,0,0,0,0,
2023-04-21 09:55:49,0,0,0,0,0,0,0,
2023-04-21 09:55:55,0,0,0,0,0,0,0,
2023-04-21 09:56:01,0,0,0,0,0,0,0,
2023-04-21 09:56:08,0,0,0,0,0,0,0,
2023-04-21 09:56:11,0,0,0,0,0,0,0,
2023-04-21 09:56:16,0,0,0,0,0,0,0,
2023-04-21 09:56:21,0,0,0,0,0,0,0,
2023-04-21 09:56:26,0,0,0,0,0,0,0,
2023-04-21 09:56:29,0,0,0,0,0,0,0,
2023-04-21 09:56:32,0,0,0,0,0,0,0,
2023-04-21 09:56:35,0,0,0,0,0,0,0,
2023-04-21 09:56:38,0,0,0,0,0,0,0,
2023-04-21 09:56:42,0,0,0,0,0,0,0,
2023-04-21 09:56:46,0,0,0,0,0,0,0,
2023-04-21 09:56:49,0,0,0,0,0,0,0,
2023-04-21 09:56:53,0,0,0,0,0,0,0,
2023-04-21 09:56:58,0,0,0,0,0,0,0,
2023-04-21 09:57:04,0,0,0,0,0,0,0,
2023-04-21 09:57:07,0,0,0,0,0,0,0,
2023-04-21 09:57:11,0,0,0,0,0,0,0,
2023-04-21 09:57:15,0,0,0,0,0,0,0,
2023-04-21 09:57:20,0,0,0,0,0,0,0,
2023-04-21 09:57:23,0,0,0,0,0,0,0,
2023-04-21 09:57:28,0,0,0,0,0,0,0,
2023-04-21 09:57:33,0,0,0,0,0,0,0,
2023-04-21 09:57:39,0,0,0,0,0,0,0,
2023-04-21 09:57:43,0,0,0,0,0,0,0,
2023-04-21 09:57:47,0,0,0,0,0,0,0,
2023-04-21 09:57:53,0,0,0,0,0,0,0,
2023-04-21 09:57:58,0,0,0,0,0,0,0,
2023-04-21 09:58:03,0,0,0,0,0,0,0,
2023-04-21 09:58:06,0,0,0,0,0,0,0,
2023-04-21 09:58:13,0,0,0,0,0,0,0,
2023-04-21 09:58:19,0,0,0,0,0,0,0,
2023-04-21 09:58:24,0,0,0,0,0,0,0,
2023-04-21 09:58:28,0,0,0,0,0,0,0,
2023-04-21 09:58:36,0,0,0,0,0,0,0,
2023-04-21 09:58:41,0,0,0,0,0,0,0,
2023-04-21 09:58:47,0,0,0,0,0,0,0,
2023-04-21 09:58:50,0,0,0,0,0,0,0,
2023-04-21 09:58:54,0,0,0,0,0,0,0,
2023-04-21 09:58:58,0,0,0,0,0,0,0,
2023-04-21 09:59:04,0,0,0,0,0,0,0,
2023-04-21 09:59:11,0,0,0,0,0,0,0,
2023-04-21 09:59:15,0,0,0,0,0,0,0,
2023-04-21 09:59:19,0,0,0,0,0,0,0,
2023-04-21 09:59:23,0,0,0,0,0,0,0,
2023-04-21 09:59:30,0,0,0,0,0,0,0,
2023-04-21 09:59:34,0,0,0,0,0,0,0,
2023-04-21 09:59:38,0,0,0,0,0,0,0,
2023-04-21 09:59:43,0,0,0,0,0,0,0,
2023-04-21 09:59:47,0,0,0,0,0,0,0,
2023-04-21 09:59:52,0,0,0,0,0,0,0,
2023-04-21 09:59:56,0,0,0,0,0,0,0,
