Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-06-07 13:06:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-06-07 13:07:40,0,0,0,0,0,0,0,0,0,0,0,0,
