Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-05-30 16:20:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:21:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:22:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:23:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:23:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:23:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:23:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:23:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:39:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-30 16:40:43,0,0,0,0,0,0,0,0,0,0,0,0,
