Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-04-19 15:19:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-19 15:19:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
