Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-04-18 12:00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:00:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:01:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:01:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:01:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:02:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:02:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:02:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:03:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:03:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:03:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:04:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:04:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:04:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:05:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:05:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:06:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:06:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:06:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:07:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:07:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:07:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:08:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:08:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:08:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-18 12:09:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
