Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-29 14:06:18,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:20,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:21,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:22,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:23,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:29,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:31,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:33,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:35,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:37,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:39,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:42,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:44,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:47,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:48,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:49,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:50,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:51,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:52,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:53,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:06:54,25,0,15,0,20,0,0,0,0,0,0,0,
2023-05-29 14:07:00,25,0,15,0,20,0,0,0,0,0,0,0,
