Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-04-20 18:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:00:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:01:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:01:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:01:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-04-20 18:01:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
