Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-31 10:50:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:50:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-31 10:51:17,0,0,0,0,0,0,0,0,0,0,0,0,
