Time,LL Dry Pump PCW Flow,LL Turbo Pump PCW Flow,Backing Dry Pump PCW Flow,PCC Door Inwall PCW Flow,RPD G1 Electrode PCW Flow,RPD G2 Electrode PCW Flow,RPD Streering Coil PCW Flow,RPD Main Hearth PCW Flow,RPD Beam Guide PCW Flow,PCC Chamber Inwall PCW Flow,PCC Turbo Pump PCW Flow,TR1 Cooling Plate PCW Flow,TR2 Chamber PCW Flow,TR3 Chamber PCW Flow,UL Turbo Pump PCW Flow,UL Dry Pump PCW Flow,PCW Temperature,
2023-05-18 11:05:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:05:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:05:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:05:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:05:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:06:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-18 11:07:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
