Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-22 11:19:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:19:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:19:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:19:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:20:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:20:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:20:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:21:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:21:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:21:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:21:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:22:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:22:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:23:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:25:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:26:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:26:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:26:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:27:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:27:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:27:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:28:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:28:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:28:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:28:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:29:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:29:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:29:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:29:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:30:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:30:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:30:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:31:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:31:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:31:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:32:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:32:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:32:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:33:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:33:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:33:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:34:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:34:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:34:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:35:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:35:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:35:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:35:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:36:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:37:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:38:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:39:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:40:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:40:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-22 11:40:08,0,0,0,0,0,0,0,0,0,0,0,0,
