Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-05-19 18:04:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:04:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:05:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:05:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:05:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:05:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:06:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:06:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:07:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:07:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:08:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:08:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:08:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:08:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:09:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:09:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 18:09:56,0,0,0,0,0,0,0,0,0,0,0,0,
