Time,LL Pressure,LL Between TP And Ev-1 Pressure,LL Between exhaust DP And EV Pressure,TR(C) Pressure,TR(C) No-Offset Pressure,TR(PH) Pressure,TR Between TP And EV-3 Pressure,UL Pressure,UL Between TP And EV-2 Pressure,SHI TSS Pressure,SHI Between TP And EV-4 Pressure,SHI Between DP And RV-4 Pressure,
2023-05-19 13:13:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:13:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:14:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:14:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:14:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:14:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:15:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:15:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:15:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:16:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:16:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:16:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:16:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:17:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:17:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:18:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:18:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:18:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:18:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:19:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:19:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:19:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:19:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:20:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:20:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:20:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:20:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:21:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:21:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:21:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:21:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:22:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:22:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:22:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:22:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:23:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:23:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:28:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:43:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:43:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:43:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:51:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:51:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:52:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:52:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:52:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:52:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:53:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:53:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:53:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:53:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:54:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:55:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:55:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:55:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:55:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:56:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-19 13:56:31,0,0,0,0,0,0,0,0,0,0,0,0,
