Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-06-02 15:07:52,0,0,0,0,0,0,0,
2023-06-02 15:07:55,0,0,0,0,0,0,0,
2023-06-02 15:07:56,0,0,0,0,0,0,0,
2023-06-02 15:08:00,0,0,0,0,0,0,0,
2023-06-02 15:08:06,0,0,0,0,0,0,0,
2023-06-02 15:08:09,0,0,0,0,0,0,0,
2023-06-02 15:08:14,0,0,0,0,0,0,0,
2023-06-02 15:08:17,0,0,0,0,0,0,0,
2023-06-02 15:08:20,0,0,0,0,0,0,0,
2023-06-02 15:08:23,0,0,0,0,0,0,0,
2023-06-02 15:08:25,0,0,0,0,0,0,0,
2023-06-02 15:08:27,0,0,0,0,0,0,0,
2023-06-02 15:08:30,0,0,0,0,0,0,0,
2023-06-02 15:08:31,0,0,0,0,0,0,0,
2023-06-02 15:08:32,0,0,0,0,0,0,0,
2023-06-02 15:08:35,0,0,0,0,0,0,0,
2023-06-02 15:08:36,0,0,0,0,0,0,0,
2023-06-02 15:08:37,0,0,0,0,0,0,0,
2023-06-02 15:08:38,0,0,0,0,0,0,0,
2023-06-02 15:08:39,0,0,0,0,0,0,0,
2023-06-02 15:08:42,0,0,0,0,0,0,0,
2023-06-02 15:08:43,0,0,0,0,0,0,0,
2023-06-02 15:08:44,0,0,0,0,0,0,0,
2023-06-02 15:08:45,0,0,0,0,0,0,0,
2023-06-02 15:08:46,0,0,0,0,0,0,0,
2023-06-02 15:08:47,0,0,0,0,0,0,0,
2023-06-02 15:08:50,0,0,0,0,0,0,0,
2023-06-02 15:08:51,0,0,0,0,0,0,0,
2023-06-02 15:08:52,0,0,0,0,0,0,0,
2023-06-02 15:08:53,0,0,0,0,0,0,0,
2023-06-02 15:08:54,0,0,0,0,0,0,0,
2023-06-02 15:08:57,0,0,0,0,0,0,0,
2023-06-02 15:09:00,0,0,0,0,0,0,0,
2023-06-02 15:09:01,0,0,0,0,0,0,0,
2023-06-02 15:09:02,0,0,0,0,0,0,0,
2023-06-02 15:09:03,0,0,0,0,0,0,0,
2023-06-02 15:09:06,0,0,0,0,0,0,0,
2023-06-02 15:09:07,0,0,0,0,0,0,0,
2023-06-02 15:09:08,0,0,0,0,0,0,0,
2023-06-02 15:09:09,0,0,0,0,0,0,0,
2023-06-02 15:09:13,0,0,0,0,0,0,0,
2023-06-02 15:09:14,0,0,0,0,0,0,0,
2023-06-02 15:09:15,0,0,0,0,0,0,0,
2023-06-02 15:09:16,0,0,0,0,0,0,0,
2023-06-02 15:09:17,0,0,0,0,0,0,0,
2023-06-02 15:09:20,0,0,0,0,0,0,0,
2023-06-02 15:09:22,0,0,0,0,0,0,0,
2023-06-02 15:09:23,0,0,0,0,0,0,0,
2023-06-02 15:09:24,0,0,0,0,0,0,0,
2023-06-02 15:09:25,0,0,0,0,0,0,0,
2023-06-02 15:09:26,0,0,0,0,0,0,0,
2023-06-02 15:09:28,0,0,0,0,0,0,0,
2023-06-02 15:09:29,0,0,0,0,0,0,0,
2023-06-02 15:09:30,0,0,0,0,0,0,0,
2023-06-02 15:09:32,0,0,0,0,0,0,0,
2023-06-02 15:09:33,0,0,0,0,0,0,0,
2023-06-02 15:09:35,0,0,0,0,0,0,0,
2023-06-02 15:09:36,0,0,0,0,0,0,0,
2023-06-02 15:09:37,0,0,0,0,0,0,0,
2023-06-02 15:09:38,0,0,0,0,0,0,0,
2023-06-02 15:09:39,0,0,0,0,0,0,0,
2023-06-02 15:09:40,0,0,0,0,0,0,0,
2023-06-02 15:09:41,0,0,0,0,0,0,0,
2023-06-02 15:09:42,0,0,0,0,0,0,0,
2023-06-02 15:09:43,0,0,0,0,0,0,0,
2023-06-02 15:09:44,0,0,0,0,0,0,0,
2023-06-02 15:09:47,0,0,0,0,0,0,0,
2023-06-02 15:09:48,0,0,0,0,0,0,0,
2023-06-02 15:09:49,0,0,0,0,0,0,0,
2023-06-02 15:09:52,0,0,0,0,0,0,0,
2023-06-02 15:09:53,0,0,0,0,0,0,0,
2023-06-02 15:09:54,0,0,0,0,0,0,0,
2023-06-02 15:09:55,0,0,0,0,0,0,0,
2023-06-02 15:09:56,0,0,0,0,0,0,0,
2023-06-02 15:09:59,0,0,0,0,0,0,0,
2023-06-02 15:10:00,0,0,0,0,0,0,0,
2023-06-02 15:10:01,0,0,0,0,0,0,0,
2023-06-02 15:10:02,0,0,0,0,0,0,0,
2023-06-02 15:10:03,0,0,0,0,0,0,0,
