Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-17 09:42:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 09:42:49,0,0,0,0,0,0,0,0,0,0,0,0,
