Time,R-Gun Set Current of Hearth-Coil,R-Gun Current of Hearth-Coil,R-Gun Set Current of Streering-Coil,R-Gun Current of Streering-Coil,R-Gun Set Current of G2-Coil,R-Gun Current of G2-Coil,R-Gun Current of Main Hearth,R-Gun Current of Beam Guide,R-Gun Voltage of Main Hearth,R-Gun Voltage of Beam Guide,R-Gun Discharge Voltage,R-Gun MH Push Up Level,
2023-05-17 13:52:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:52:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:53:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:56,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:57,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:58,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:54:59,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:00,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:01,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:02,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:03,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:04,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:05,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:06,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:07,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:08,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:09,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:10,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:11,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:12,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:13,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:14,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:15,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:16,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:17,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:18,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:19,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:20,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:21,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:22,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:23,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:24,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:25,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:26,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:27,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:28,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:29,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:30,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:31,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:32,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:33,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:34,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:35,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:36,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:37,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:38,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:39,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:40,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:41,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:42,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:43,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:44,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:45,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:46,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:47,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:48,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:49,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:50,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:51,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:52,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:53,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:54,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:55,0,0,0,0,0,0,0,0,0,0,0,0,
2023-05-17 13:55:56,0,0,0,0,0,0,0,0,0,0,0,0,
