Time,LL Transfer Speed,TR1 Transfer Speed,TR2 Transfer Speed,TR3 Transfer Speed,UL Transfer Speed,TR2 Tray In Detect Sensor,TR2 Tray Out Detect Sensor,
2023-05-29 15:54:05,0,0,0,0,0,0,0,
2023-05-29 15:54:06,0,0,0,0,0,0,0,
2023-05-29 15:54:07,0,0,0,0,0,0,0,
2023-05-29 15:54:10,0,0,0,0,0,0,0,
2023-05-29 15:54:13,0,0,0,0,0,0,0,
2023-05-29 15:54:16,0,0,0,0,0,0,0,
2023-05-29 15:54:20,0,0,0,0,0,0,0,
2023-05-29 15:54:22,0,0,0,0,0,0,0,
2023-05-29 15:54:24,0,0,0,0,0,0,0,
2023-05-29 15:54:27,0,0,0,0,0,0,0,
2023-05-29 15:54:28,0,0,0,0,0,0,0,
2023-05-29 15:54:30,0,0,0,0,0,0,0,
2023-05-29 15:54:32,0,0,0,0,0,0,0,
2023-05-29 15:54:34,0,0,0,0,0,0,0,
2023-05-29 15:54:36,0,0,0,0,0,0,0,
2023-05-29 15:54:38,0,0,0,0,0,0,0,
2023-05-29 15:54:39,0,0,0,0,0,0,0,
2023-05-29 15:54:44,0,0,0,0,0,0,0,
2023-05-29 15:54:46,0,0,0,0,0,0,0,
2023-05-29 15:54:49,0,0,0,0,0,0,0,
2023-05-29 15:54:50,0,0,0,0,0,0,0,
2023-05-29 15:54:52,0,0,0,0,0,0,0,
2023-05-29 15:54:53,0,0,0,0,0,0,0,
2023-05-29 15:54:54,0,0,0,0,0,0,0,
2023-05-29 15:54:56,0,0,0,0,0,0,0,
2023-05-29 15:54:58,0,0,0,0,0,0,0,
2023-05-29 15:54:59,0,0,0,0,0,0,0,
2023-05-29 15:55:02,0,0,0,0,0,0,0,
2023-05-29 15:55:03,0,0,0,0,0,0,0,
2023-05-29 15:55:04,0,0,0,0,0,0,0,
2023-05-29 15:55:05,0,0,0,0,0,0,0,
2023-05-29 15:55:13,0,0,0,0,0,0,0,
2023-05-29 15:55:15,0,0,0,0,0,0,0,
2023-05-29 15:55:17,0,0,0,0,0,0,0,
2023-05-29 15:55:18,0,0,0,0,0,0,0,
2023-05-29 15:55:19,0,0,0,0,0,0,0,
2023-05-29 15:55:21,0,0,0,0,0,0,0,
2023-05-29 15:55:22,0,0,0,0,0,0,0,
2023-05-29 15:55:24,0,0,0,0,0,0,0,
2023-05-29 15:55:26,0,0,0,0,0,0,0,
2023-05-29 15:55:28,0,0,0,0,0,0,0,
2023-05-29 15:55:31,0,0,0,0,0,0,0,
2023-05-29 15:55:33,0,0,0,0,0,0,0,
2023-05-29 15:55:34,0,0,0,0,0,0,0,
2023-05-29 15:55:36,0,0,0,0,0,0,0,
2023-05-29 15:55:40,0,0,0,0,0,0,0,
2023-05-29 15:55:42,0,0,0,0,0,0,0,
2023-05-29 15:55:44,0,0,0,0,0,0,0,
2023-05-29 15:55:45,0,0,0,0,0,0,0,
2023-05-29 15:55:49,0,0,0,0,0,0,0,
2023-05-29 15:55:55,0,0,0,0,0,0,0,
2023-05-29 15:55:56,0,0,0,0,0,0,0,
2023-05-29 15:55:58,0,0,0,0,0,0,0,
2023-05-29 15:56:01,0,0,0,0,0,0,0,
2023-05-29 15:56:02,0,0,0,0,0,0,0,
2023-05-29 15:56:08,0,0,0,0,0,0,0,
2023-05-29 15:56:12,0,0,0,0,0,0,0,
2023-05-29 15:56:14,0,0,0,0,0,0,0,
2023-05-29 15:56:15,0,0,0,0,0,0,0,
2023-05-29 15:56:16,0,0,0,0,0,0,0,
2023-05-29 15:56:18,0,0,0,0,0,0,0,
2023-05-29 15:56:19,0,0,0,0,0,0,0,
2023-05-29 15:56:27,0,0,0,0,0,0,0,
2023-05-29 15:56:29,0,0,0,0,0,0,0,
2023-05-29 15:56:30,0,0,0,0,0,0,0,
2023-05-29 15:56:35,0,0,0,0,0,0,0,
2023-05-29 15:56:36,0,0,0,0,0,0,0,
2023-05-29 15:56:41,0,0,0,0,0,0,0,
2023-05-29 15:56:44,0,0,0,0,0,0,0,
2023-05-29 15:56:45,0,0,0,0,0,0,0,
2023-05-29 15:56:46,0,0,0,0,0,0,0,
2023-05-29 15:56:50,0,0,0,0,0,0,0,
2023-05-29 15:56:51,0,0,0,0,0,0,0,
2023-05-29 15:56:52,0,0,0,0,0,0,0,
2023-05-29 15:56:59,0,0,0,0,0,0,0,
2023-05-29 15:57:02,0,0,0,0,0,0,0,
2023-05-29 15:57:05,0,0,0,0,0,0,0,
2023-05-29 15:57:09,0,0,0,0,0,0,0,
2023-05-29 15:57:16,0,0,0,0,0,0,0,
2023-05-29 15:57:17,0,0,0,0,0,0,0,
2023-05-29 15:57:19,0,0,0,0,0,0,0,
2023-05-29 15:57:20,0,0,0,0,0,0,0,
2023-05-29 15:57:24,0,0,0,0,0,0,0,
2023-05-29 15:57:30,0,0,0,0,0,0,0,
2023-05-29 15:57:31,0,0,0,0,0,0,0,
2023-05-29 15:57:32,0,0,0,0,0,0,0,
2023-05-29 15:57:33,0,0,0,0,0,0,0,
2023-05-29 15:57:36,0,0,0,0,0,0,0,
2023-05-29 15:57:40,0,0,0,0,0,0,0,
2023-05-29 15:57:42,0,0,0,0,0,0,0,
2023-05-29 15:57:43,0,0,0,0,0,0,0,
2023-05-29 15:57:44,0,0,0,0,0,0,0,
2023-05-29 15:57:45,0,0,0,0,0,0,0,
2023-05-29 15:57:46,0,0,0,0,0,0,0,
2023-05-29 15:57:47,0,0,0,0,0,0,0,
2023-05-29 15:57:48,0,0,0,0,0,0,0,
2023-05-29 15:57:52,0,0,0,0,0,0,0,
2023-05-29 15:57:56,0,0,0,0,0,0,0,
2023-05-29 15:57:57,0,0,0,0,0,0,0,
2023-05-29 15:57:58,0,0,0,0,0,0,0,
2023-05-29 15:58:00,0,0,0,0,0,0,0,
2023-05-29 15:58:01,0,0,0,0,0,0,0,
2023-05-29 15:58:02,0,0,0,0,0,0,0,
2023-05-29 15:58:03,0,0,0,0,0,0,0,
2023-05-29 15:58:05,0,0,0,0,0,0,0,
2023-05-29 15:58:06,0,0,0,0,0,0,0,
2023-05-29 15:58:07,0,0,0,0,0,0,0,
2023-05-29 15:58:08,0,0,0,0,0,0,0,
2023-05-29 15:58:12,0,0,0,0,0,0,0,
2023-05-29 15:58:13,0,0,0,0,0,0,0,
